,Enrichment FDR,nGenes,Pathway Genes,Fold Enrichment,Pathway,Genes,URL
,0.050437217230391,2,172,13.3214774281806,Bulbus arteriosus, palld  myo18ab,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,178,12.8724388631857,Cardiac mesenchymal cell, palld  myo18ab,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,181,12.6590835229119,Cerebellar plate, hoxc8a  gap43,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,182,12.5895281189399,Ciliary zone, samd7  gap43,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,159,14.4106548279689,Compact layer of ventricle, palld  myo18ab,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,175,13.0931092436975,Dermis, mthfd1l  hoxc8a,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,177,12.9451645064806,Endocardial ring, palld  myo18ab,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,185,12.385373608903,Epithelial cell, dvl2  pld1a,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,182,12.5895281189399,Floor plate rhombomere 2, hoxc1a  hoxc8a,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,180,12.7294117647059,Floor plate rhombomere region, hoxc1a  hoxc8a,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,181,12.6590835229119,Forebrain neural keel, samd7  hoxc8a,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,183,12.5207328833173,Forebrain neural tube, fzd8a  hoxc8a,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,183,12.5207328833173,Forebrain ventricle, hoxc1a  hoxc8a,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,174,13.1683569979716,Ganglion, samd7  gap43,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,174,13.1683569979716,Heart valve, palld  myo18ab,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,185,12.385373608903,Hypophysis, ldb2a  aqp12,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,168,13.6386554621849,Internal cellular layer, palld  myo18ab,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,170,13.4782006920415,Intervening zone, hoxc1a  hoxc8a,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,163,14.0570191266691,Lateral zone olfactory bulb, hoxc1a  gap43,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,169,13.5579533588583,Lens capsule, mthfd1l  hoxc8a,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,165,13.8866310160428,Medial valvula cerebelli, hoxc1a  hoxc8a,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,168,13.6386554621849,Medial zone olfactory bulb, hoxc8a  gap43,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,185,12.385373608903,Midbrain hindbrain boundary neural plate, dvl2  hoxc8a,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,183,12.5207328833173,Midbrain hindbrain boundary neural tube, dvl2  hoxc8a,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,188,12.1877346683354,Midbrain neural plate, dvl2  hoxc8a,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,177,12.9451645064806,Molecular layer valvula cerebelli, hoxc1a  hoxc8a,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,185,12.385373608903,Muscle, palld  myo18ab,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,167,13.7203240577668,Myocardial precursor, palld  myo18ab,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,180,12.7294117647059,Nephron progenitor, chn1  pdlim7,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,183,12.5207328833173,Neural plate border, dvl2  hoxc8a,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,186,12.3187855787476,Neural tube, hoxc1a  hoxc8a,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,181,12.6590835229119,Neurohypophysis, hoxc1a  hoxc8a,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,160,14.3205882352941,Olfactory bulb, ldb2a  gap43,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,179,12.8005257969109,Optic choroid, fzd8a  hoxc8a,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,183,12.5207328833173,Oral cavity, dvl2  hoxc8a,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,170,13.4782006920415,Osteoclast, fzd8a  pld1a,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,177,12.9451645064806,Outer limiting membrane, palld  myo18ab,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,170,13.4782006920415,Portion of connective tissue, palld  pld1a,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,183,12.5207328833173,Posterior neural tube, hoxc1a  hoxc8a,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,181,12.6590835229119,Posterior presumptive neural plate, dvl2  hoxc8a,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,185,12.385373608903,Pretectum, hoxc8a  gap43,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,173,13.2444746684801,Purkinje cell layer valvula cerebelli, hoxc1a  hoxc8a,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,182,12.5895281189399,Rhombic lip, hoxc8a  gap43,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,170,13.4782006920415,Serous membrane, palld  myo18ab,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,187,12.2529097200377,Spinal cord neural plate, hoxc1a  hoxc8a,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,183,12.5207328833173,Spinal cord neural tube, hoxc1a  hoxc8a,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,179,12.8005257969109,Tegmentum, hoxc8a  gap43,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,183,12.5207328833173,Telencephalon, gap43  chn1,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,188,12.1877346683354,Thyroid follicle, hoxc8a  gap43,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,159,14.4106548279689,Trabecular layer, palld  myo18ab,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,183,12.5207328833173,Upper rhombic lip, hoxc8a  gap43,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,174,13.1683569979716,Vasculature, palld  myo18ab,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,184,12.4526854219949,Ventral horn spinal cord, hoxc1a  hoxc8a,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,156,14.6877828054299,Ventral zone olfactory bulb, ndufaf2  gap43,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,181,12.6590835229119,Absorptive cell, hoxc8a  si:ch211-183d21.1,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,180,12.7294117647059,Digestive enzyme secreting cell, mthfd1l  si:ch211-183d21.1,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,71,32.2717481358741,Diabetic neuropathy, mapk14a  srebf1,https://www.alliancegenome.org/downloads
,0.050437217230391,2,136,16.8477508650519,Cellular modified amino acid metabolic process , mthfd1l  dio2, http://amigo.geneontology.org/amigo/term/GO:0006575
,0.050437217230391,2,121,18.9363150218765,Actomyosin structure organization , myo18ab  si:dkey-178k16.1, http://amigo.geneontology.org/amigo/term/GO:0031032
,0.050437217230391,2,96,23.8676470588235,Homeobox domain, hoxc1a  hoxc8a,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,94,24.3754693366708,Homeodomain, hoxc1a  hoxc8a,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,181,12.6590835229119,Actin polymerization or depolymerization, palld  myo18ab,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,182,12.5895281189399,Aerobic respiration, palld  myo18ab,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,184,12.4526854219949,Amacrine cell, samd7  gap43,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,174,13.1683569979716,Angiogenesis, palld  myo18ab,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,176,13.0187165775401,Anterior commissure, hoxc1a  hoxc8a,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,155,14.7825426944972,Anterior commissure morphogenesis, hoxc1a  gap43,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,171,13.3993808049536,Apical protein localization, palld  myo18ab,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,177,12.9451645064806,Apoptotic cell clearance, mapk14a  vmp1,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,169,13.5579533588583,Atrial endocardium, palld  myo18ab,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,182,12.5895281189399,Calcium ion transmembrane transport , cacna1ba  cacng1b, http://amigo.geneontology.org/amigo/term/GO:0070588
,0.050437217230391,2,165,13.8866310160428,Atrium, palld  myo18ab,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,186,12.3187855787476,Autonomic nervous system development, hoxc1a  hoxc8a,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,184,12.4526854219949,Axon extension, hoxc8a  gap43,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,177,12.9451645064806,Axonal fasciculation, hoxc1a  hoxc8a,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,183,12.5207328833173,Behavioral fear response, palld  gap43,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,188,12.1877346683354,Blastemal cell, dvl2  hoxc8a,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,172,13.3214774281806,Blood vasculature, palld  myo18ab,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,172,13.3214774281806,Blood vessel development, palld  myo18ab,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,169,13.5579533588583,Blood vessel endothelium, palld  myo18ab,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,176,13.0187165775401,Blood vessel remodeling, palld  myo18ab,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,181,12.6590835229119,Bone development, palld  myo18ab,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,181,12.6590835229119,Bone growth, palld  myo18ab,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,186,12.3187855787476,Brain morphogenesis, hoxc8a  gap43,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,171,13.3993808049536,Brain vasculature, palld  myo18ab,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,177,12.9451645064806,Bulbus arteriosus development, palld  myo18ab,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,174,13.1683569979716,Bulbus arteriosus formation, palld  myo18ab,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,177,12.9451645064806,Calcium-mediated signaling, palld  myo18ab,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,173,13.2444746684801,Carbohydrate metabolic process, palld  pld1a,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,165,13.8866310160428,Cardiac conduction system, palld  myo18ab,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,159,14.4106548279689,Cardiac muscle cell action potential, palld  myo18ab,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,187,12.2529097200377,Cardiac muscle tissue regeneration, palld  myo18ab,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,169,13.5579533588583,Cardiovascular system, palld  myo18ab,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,187,12.2529097200377,Caudal fin development, pld1a  si:ch211-183d21.1,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,87,26.3367139959432,Myosin complex , myo18ab  myo16, http://amigo.geneontology.org/amigo/term/GO:0016459
,0.050437217230391,2,186,12.3187855787476,Cell-cell junction organization, myo18ab  hoxc8a,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,174,13.1683569979716,Cell adhesion, palld  myo18ab,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,172,13.3214774281806,Cell death, vmp1  dvl2,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,186,12.3187855787476,Cell junction organization, myo18ab  hoxc8a,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,188,12.1877346683354,Cation channel complex , cacna1ba  cacng1b, http://amigo.geneontology.org/amigo/term/GO:0034703
,0.050437217230391,2,177,12.9451645064806,Cellular respiration, palld  myo18ab,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,186,12.3187855787476,Cellular response to heat, palld  hoxc8a,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,69,33.2071611253197,Actin-based cell projection , myo16  gap43, http://amigo.geneontology.org/amigo/term/GO:0098858
,0.050437217230391,2,175,13.0931092436975,Chromatin binding , SBNO2  samd7, http://amigo.geneontology.org/amigo/term/GO:0003682
,0.050437217230391,2,168,13.6386554621849,Cytoskeletal motor activity , myo18ab  myo16, http://amigo.geneontology.org/amigo/term/GO:0003774
,0.050437217230391,2,175,13.0931092436975,Ceratohyal bone, palld  myo18ab,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,182,12.5895281189399,Cerebellar granule cell, hoxc1a  hoxc8a,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,177,12.9451645064806,Cerebellar Purkinje cell differentiation, gap43  chn1,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,170,13.4782006920415,Choroid plexus, pld1a  dio2,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,184,12.4526854219949,Ciliary marginal zone, samd7  gap43,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,118,19.4177467597208,Calcium channel activity , cacna1ba  cacng1b, http://amigo.geneontology.org/amigo/term/GO:0005262
,0.050437217230391,2,175,13.0931092436975,Circulatory system process, palld  myo18ab,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,174,13.1683569979716,Commissural neuron axon guidance, hoxc1a  hoxc8a,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,144,15.9117647058824,Calcium ion transmembrane transporter activity , cacna1ba  cacng1b, http://amigo.geneontology.org/amigo/term/GO:0015085
,0.050437217230391,2,181,12.6590835229119,Cortical actin cytoskeleton organization, palld  myo18ab,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,167,13.7203240577668,Cranial nerve I, ldb2a  gap43,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,181,12.6590835229119,Cranial nerve X, hoxc1a  hoxc8a,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,186,12.3187855787476,Cytoskeletal anchoring at plasma membrane, palld  myo18ab,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,188,12.1877346683354,Determination of ventral identity, dvl2  hoxc8a,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,172,13.3214774281806,Phosphatidylinositol binding , pld1a  gap43, http://amigo.geneontology.org/amigo/term/GO:0035091
,0.050437217230391,2,103,22.2455739577384,Histone binding , SBNO2  samd7, http://amigo.geneontology.org/amigo/term/GO:0042393
,0.050437217230391,2,179,12.8005257969109,Embryonic heart tube elongation, palld  dvl2,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,179,12.8005257969109,Embryonic heart tube formation, palld  myo18ab,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,182,12.5895281189399,Embryonic hindlimb morphogenesis, palld  myo18ab,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,148,15.4817170111288,Oocyte meiosis, mapk14a  slka,http://www.genome.jp/kegg-bin/show_pathway?dre04114 
,0.050437217230391,2,126,18.1848739495798,C-type lectin receptor signaling pathway, mapk14a  nfatc3a,http://www.genome.jp/kegg-bin/show_pathway?dre04625 
,0.050437217230391,2,125,18.3303529411765,GnRH signaling pathway, mapk14a  pld1a,http://www.genome.jp/kegg-bin/show_pathway?dre04912 
,0.050437217230391,2,108,21.2156862745098,Progesterone-mediated oocyte maturation, mapk14a  stk10,http://www.genome.jp/kegg-bin/show_pathway?dre04914 
,0.050437217230391,2,142,16.135874067937,Melanogenesis, fzd8a  dvl2,http://www.genome.jp/kegg-bin/show_pathway?dre04916 
,0.050437217230391,2,180,12.7294117647059,Endothelial cell, palld  myo18ab,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,174,13.1683569979716,Endothelial cell development, palld  myo18ab,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,186,12.3187855787476,Enteric nervous system, hoxc1a  hoxc8a,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,187,12.2529097200377,Enteric nervous system development, hoxc1a  hoxc8a,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,185,12.385373608903,Enteric neuron, hoxc1a  hoxc8a,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,180,12.7294117647059,Enteroendocrine cell differentiation, hoxc1a  hoxc8a,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,186,12.3187855787476,Ependymal cell, hoxc1a  hoxc8a,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,179,12.8005257969109,Epithelial cell proliferation, pld1a  si:ch211-183d21.1,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,171,13.3993808049536,Fast-twitch skeletal muscle fiber contraction, hoxc8a  pdlim7,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,182,12.5895281189399,Fin musculature, mthfd1l  hoxc8a,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,184,12.4526854219949,Forebrain neuron differentiation, hoxc1a  gap43,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,184,12.4526854219949,Generation of neurons, hoxc1a  gap43,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,170,13.4782006920415,Glomerular filtration, ldb2a  palld,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,173,13.2444746684801,Glycogen catabolic process, vmp1  dvl2,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,183,12.5207328833173,Gut epithelium, pld1a  hoxc8a,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,182,12.5895281189399,Head muscle, palld  pld1a,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,180,12.7294117647059,Heart process, palld  myo18ab,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,179,12.8005257969109,Heart valve development, palld  myo18ab,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,179,12.8005257969109,Heart valve formation, palld  myo18ab,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,180,12.7294117647059,Heart vasculature, palld  myo18ab,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,184,12.4526854219949,Hindlimb morphogenesis, palld  dvl2,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,187,12.2529097200377,Histone methyltransferase activity (H3-K9 specific), palld  dvl2,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,187,12.2529097200377,Histone methyltransferase activity (H4-K20 specific), palld  dvl2,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,182,12.5895281189399,Hypophysis formation, ldb2a  gap43,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,187,12.2529097200377,Induction of programmed cell death, mapk14a  pld1a,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,180,12.7294117647059,Intestinal epithelial cell, pld1a  si:ch211-183d21.1,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,171,13.3993808049536,L-ascorbic acid metabolic process, palld  pld1a,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,184,12.4526854219949,Lateral mesoderm, dvl2  hoxc8a,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,182,12.5895281189399,Lateral zone of dorsal telencephalon, gap43  chn1,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,181,12.6590835229119,Locus ceruleus development, hoxc8a  gap43,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,182,12.5895281189399,Medial zone of dorsal telencephalon, gap43  chn1,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,163,14.0570191266691,Metabolic process, aqp12  pld1a,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,151,15.1741332294507,Midbrain-hindbrain boundary maturation, dvl2  hoxc8a,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,171,13.3993808049536,Mitochondrion organization, palld  myo18ab,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,184,12.4526854219949,Motor neuron axon guidance, hoxc1a  hoxc8a,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,184,12.4526854219949,Muscle cell, palld  myo18ab,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,176,13.0187165775401,Muscle cell fate specification, palld  myo18ab,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,182,12.5895281189399,Muscle cell migration, palld  myo18ab,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,180,12.7294117647059,Muscle thin filament assembly, palld  myo18ab,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,172,13.3214774281806,Musculature system, palld  hoxc8a,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,179,12.8005257969109,Myoblast proliferation, hoxc8a  pdlim7,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,186,12.3187855787476,Negative regulation of apoptotic process, dvl2  pld1a,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,182,12.5895281189399,Neuron, hoxc8a  gap43,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,171,13.3993808049536,Nitric oxide biosynthetic process, pld1a  si:ch211-183d21.1,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,171,13.3993808049536,Nitric oxide metabolic process, pld1a  si:ch211-183d21.1,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,178,12.8724388631857,Olfactory bulb development, ldb2a  gap43,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,159,14.4106548279689,Olfactory nerve formation, ldb2a  gap43,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,168,13.6386554621849,Opercle, hoxc1a  hoxc8a,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,178,12.8724388631857,Optic chiasm, fzd8a  hoxc8a,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,175,13.0931092436975,Optic chiasma development, fzd8a  hoxc8a,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,176,13.0187165775401,Osteoblast differentiation, fzd8a  pld1a,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,187,12.2529097200377,Pancreatic ductal cell, hoxc1a  hoxc8a,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,167,13.7203240577668,Pathogenesis, palld  myo18ab,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,139,16.4841303427846,Pectoral fin musculature, hoxc8a  igsf5b,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,159,14.4106548279689,Pelvic fin bud, palld  hoxc8a,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,183,12.5207328833173,Perineuronal satellite cell, hoxc8a  gap43,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,165,13.8866310160428,Peripheral neuron, gap43  chn1,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,178,12.8724388631857,Periventricular nucleus, gap43  chn1,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,177,12.9451645064806,Phosphatidylinositol 3-kinase signaling, pld1a  si:ch211-183d21.1,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,172,13.3214774281806,Positive regulation of angiogenesis, palld  myo18ab,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,186,12.3187855787476,Posterior lateral line ganglion, hoxc1a  gap43,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,159,14.4106548279689,Potassium channel activity, ldb2a  palld,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,183,12.5207328833173,Presumptive neural plate, dvl2  hoxc8a,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,184,12.4526854219949,Presumptive ventral mesoderm, dvl2  hoxc8a,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,165,13.8866310160428,Proepicardium development, palld  myo18ab,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,179,12.8005257969109,Programmed cell death, palld  myo18ab,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,179,12.8005257969109,Prolactin secreting cell, si:ch211-183d21.1  gap43,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,179,12.8005257969109,Prolactin secreting cell development, si:ch211-183d21.1  gap43,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,179,12.8005257969109,Prolactin secreting cell differentiation, si:ch211-183d21.1  gap43,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,186,12.3187855787476,Proliferative region, hoxc1a  hoxc8a,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,185,12.385373608903,Pronephric distal tubule development, hoxc1a  hoxc8a,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,177,12.9451645064806,Pronephric glomerulus development, palld  dvl2,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,179,12.8005257969109,Pronephric podocyte, palld  myo18ab,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,180,12.7294117647059,Proteoglycan biosynthetic process, pld1a  si:ch211-183d21.1,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,187,12.2529097200377,Regeneration, palld  myo18ab,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,177,12.9451645064806,Regulation of buoyancy, hoxc1a  hoxc8a,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,168,13.6386554621849,Regulation of heart contraction, palld  myo18ab,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,168,13.6386554621849,Regulation of heart rate, palld  myo18ab,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,183,12.5207328833173,Regulation of neuronal synaptic plasticity, hoxc1a  gap43,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,184,12.4526854219949,Regulation of smoothened signaling pathway, hoxc1a  hoxc8a,https://amp.pharm.mssm.edu/FishEnrichr
